x,y,z
0.786202,-0.060608,2.894191
0.619905,-0.429911,3.384575
0.038089,0.792259,2.869488
0.044977,-0.213389,3.991707
-0.116622,-0.322482,3.956479
-0.938452,-0.664565,2.029767
-0.985535,-0.851725,1.619669
0.808494,-0.976066,1.713120
-0.947368,-0.563800,2.098020
-0.716549,0.092541,3.165318
0.930230,-0.781972,1.884390
0.693694,0.429436,3.160624
-0.222478,-0.276254,3.967175
0.661370,-0.958666,1.964673
0.125363,-0.498890,3.765792
-0.327811,0.782451,2.885227
-0.436222,0.090933,3.859966
-0.541278,-0.634709,3.204793
-0.753818,-0.277530,3.010165
0.160633,-0.400063,3.897565
0.924940,-0.816907,1.837187
-0.602280,0.738156,2.800199
0.516504,-0.028941,3.734234
-0.518403,0.897261,2.325079
-0.433956,0.910448,2.322120
-0.095225,-0.833475,2.697846
0.459177,0.744909,2.957799
-0.117604,-0.188389,3.994205
0.803169,0.219737,2.819958
0.785065,-0.430079,2.828710
-0.305396,-0.402250,3.865184
0.881369,0.408163,2.452195
-0.361077,0.686139,3.229354
-0.793137,-0.126733,2.865367
-0.939249,0.598849,2.097682
0.068437,-0.651200,3.390260
-0.574916,0.579300,3.273675
0.754691,-0.923384,1.949898
0.654373,-0.448298,3.268645
-0.014317,0.905594,2.391536
0.961614,0.639672,1.977748
0.961230,0.276939,2.151012
-0.355824,0.498773,3.710854
-0.825259,0.800036,2.135034
-0.818447,-0.519306,2.629101
0.423772,0.590047,3.467821
0.351890,0.682823,3.244857
0.111681,0.064768,3.999307
0.423987,0.806679,2.747695
-0.213952,-0.858147,2.589995
0.954888,0.739154,1.878027
-0.665540,0.775986,2.566097
0.481613,0.441424,3.663776
-0.723532,0.885038,2.119095
-0.207811,0.349669,3.933854
0.134708,-0.402061,3.896884
-0.124814,0.890142,2.456904
-0.420807,0.999278,1.971927
-0.653198,-0.170488,3.381549
0.305445,0.579497,3.566726
0.739857,-0.412758,3.010554
0.076653,-0.017862,3.999862
-0.944444,-0.002216,2.227643
0.379104,0.000653,3.919050
-0.750692,-0.297158,3.018017
-0.031221,-0.813225,2.782872
-0.034350,-0.731470,3.109746
-0.609026,0.122886,3.515544
-0.614733,0.057122,3.500125
0.840015,0.663760,2.364046
0.700676,0.970035,1.881070
-0.416899,0.777323,2.866759
-0.874580,-0.599986,2.332845
-0.329025,-0.660582,3.327406
0.967936,0.502123,2.060423
0.405915,0.319344,3.855242
-0.972590,-0.930145,1.513258
-0.915241,-0.060355,2.350592
0.037633,0.289624,3.972044
-0.265156,0.206366,3.973154
-0.275177,0.708527,3.180287
0.428584,0.840969,2.607712
-0.470362,0.661348,3.225157
-0.006230,-0.370495,3.926026
-0.714097,-0.136013,3.173659
-0.762368,-0.493859,2.862696
-0.186233,0.543424,3.675084
0.721486,0.595682,2.863539
-0.515705,-0.701910,3.045387
0.363614,-0.325385,3.888439
0.663519,0.414403,3.269796
0.531713,-0.862226,2.450046
0.731749,0.053371,3.108677
0.442687,-0.164500,3.849348
-0.368186,-0.492638,3.713068
-0.386092,0.467748,3.738006
0.968848,0.492574,2.061893
0.876375,0.915349,1.745284
0.536575,-0.099187,3.693476
-0.745817,-0.018137,3.054820
-0.979660,0.489023,2.021960
0.877300,0.531625,2.391992
0.751580,-0.097302,3.032208
-0.130396,0.481991,3.794131
0.054203,-0.334900,3.950274
0.492409,-0.811055,2.681855
0.398449,-0.308731,3.867386
-0.817790,-0.658313,2.446361
-0.993788,-0.441285,1.986784
0.816923,0.507667,2.645860
-0.255042,-0.444667,3.833886
-0.972657,-0.481830,2.052406
-0.626072,-0.739610,2.753168
-0.824047,-0.249987,2.730340
0.761153,-0.712931,2.509426
-0.127184,-0.199978,3.992570
0.052737,-0.708493,3.194955
-0.239255,0.046616,3.986917
-0.092402,-0.472691,3.809536
-0.404732,-0.559467,3.556175
0.700246,-0.080968,3.224558
-0.881075,0.317881,2.480096
-0.873796,0.269512,2.518516
0.800244,-0.689347,2.445117
0.777114,-0.671424,2.551131
0.892767,-0.033541,2.446092
0.478361,-0.042305,3.800960
0.940968,0.693902,1.984312
0.541081,0.069293,3.684134
0.409983,0.355937,3.830304
0.621017,-0.992694,1.886943
0.386121,-0.869360,2.510291
-0.709339,0.433349,3.104537
-0.285989,0.319369,3.932778
-0.753659,0.764852,2.402620
0.527178,-0.101122,3.712841
0.894653,0.150124,2.437310
-0.643093,0.556320,3.157503
0.029714,0.267143,3.979728
-0.971469,0.820798,1.706083
0.772876,0.633012,2.636132
0.945862,-0.233425,2.218062
-0.577982,-0.629712,3.152485
0.378321,0.396978,3.826577
-0.626974,-0.619438,3.072778
0.671894,0.789367,2.512480
-0.199742,0.914617,2.351056
-0.677241,0.466345,3.180507
-0.783410,-0.780222,2.289326
-0.634693,-0.123796,3.440828
-0.682434,0.707752,2.725156
-0.754924,-0.220029,3.013997
-0.972173,0.923535,1.526298
0.775037,0.445409,2.856779
0.773637,-0.039131,2.945026
-0.665734,-0.101197,3.342994
0.173136,-0.167658,3.993257
-0.077546,-0.171241,3.996419
-0.593459,0.868173,2.363872
-0.844047,-0.157881,2.652242
-0.161717,0.123173,3.996347
0.112565,0.451456,3.839877
-0.003087,-0.406056,3.894134
-0.660635,0.812971,2.458064
-0.501301,-0.754660,2.882891
-0.993452,-0.935461,1.459937
0.929238,0.079226,2.291418
0.895413,-0.127679,2.434435
0.098123,0.626351,3.466191
0.205207,-0.435757,3.854199
0.471806,0.852512,2.535246
-0.207833,0.501406,3.755615
0.458886,-0.300055,3.800661
0.883755,0.522598,2.374473
-0.906949,0.174717,2.384457
0.609373,-0.033766,3.515275
-0.459255,0.531866,3.557115
0.878025,0.160840,2.507837
0.648653,0.350493,3.355360
-0.820027,0.649730,2.453398
-0.226175,-0.982606,2.067359
0.512760,0.068229,3.741290
0.024020,-0.384731,3.914240
-0.887492,-0.219737,2.465012
-0.073623,-0.204535,3.992895
0.230088,0.747406,3.042163
0.119198,-0.420358,3.878130
0.362441,0.567568,3.568160
0.566587,0.501854,3.429101
-0.564160,-0.616396,3.211156
-0.076000,-0.107804,3.999326
-0.464259,-0.169859,3.819388
0.836185,0.959770,1.711288
-0.709348,0.026819,3.191868
-0.646450,0.827079,2.435201
-0.198874,0.396701,3.897381
0.648509,-0.092418,3.398625
-0.506939,-0.973235,2.037484
-0.605250,-0.587545,3.191409
-0.262443,0.950726,2.195698
-0.321070,-0.265721,3.938511
-0.582908,0.423278,3.485683
-0.728184,-0.955189,1.892491
-0.287244,-0.923319,2.307344
0.992231,0.481265,1.977331
0.340831,0.299659,3.915589
-0.660617,0.796494,2.511104
0.196599,-0.371931,3.919149
0.779784,-0.727320,2.424866
-0.605574,0.988872,1.913227
-0.661907,0.277067,3.339335
0.129081,-0.553038,3.656900
-0.401961,0.884207,2.442970
0.328268,-0.526110,3.675707
0.902143,0.804024,1.922822
0.824976,-0.183567,2.731622
0.462858,-0.498496,3.611252
-0.533316,0.469507,3.541420
-0.945665,0.909769,1.609791
-0.232265,-0.145360,3.986618
0.305316,0.651505,3.364581
0.226158,-0.399711,3.890512
0.454841,0.719930,3.050098
0.294418,0.174738,3.966499
-0.766809,-0.085489,2.972225
0.934678,-0.911003,1.631324
-0.008653,-0.783944,2.903402
-0.122987,0.898889,2.419706
-0.820474,-0.508818,2.631241
-0.378133,0.100144,3.919474
0.058050,-0.318938,3.958990
-0.525021,-0.821914,2.610389
-0.858803,-0.229691,2.586065
-0.473402,0.259464,3.792341
-0.633205,0.803600,2.535204
-0.618510,-0.486640,3.326594
0.424937,-0.083677,3.873510
-0.787242,-0.076879,2.889912
-0.355175,0.281022,3.913318
-0.507978,0.987073,1.984252
-0.970279,-0.025883,2.120538
-0.860097,0.600069,2.385333
0.268902,0.902853,2.395657
-0.408430,0.954848,2.151595
0.994344,-0.484566,1.967827
-0.834931,-0.330338,2.670460
0.577012,0.070333,3.600764
0.602796,-0.974844,1.965464
-0.020193,-0.502269,3.760662
0.786194,-0.602951,2.641629
-0.997545,-0.037495,2.009832
0.103870,0.246800,3.984753
-0.726448,-0.683443,2.672596
0.258557,0.307818,3.946925
-0.412853,-0.038169,3.887064
-0.764878,0.801938,2.278094
-0.435843,0.686266,3.179931
0.620036,-0.306746,3.458258
0.498480,-0.286892,3.743503
-0.802396,0.590841,2.603496
0.789312,-0.401374,2.828655
-0.991781,-0.332985,2.020386
0.024455,0.744661,3.059289
0.355982,0.451857,3.781626
-0.917694,0.160308,2.339322
0.038944,-0.131376,3.998800
-0.294836,-0.916430,2.335227
0.748923,-0.498175,2.906584
-0.960217,-0.002048,2.162026
-0.207510,0.039582,3.992587
0.215800,0.598414,3.538559
0.549447,0.588559,3.302692
0.207240,0.216780,3.983854
0.388693,-0.162240,3.908087
0.411550,0.825233,2.680138
0.547445,0.472141,3.510282
0.553831,-0.763940,2.788086
-0.330684,0.348990,3.895629
-0.505819,-0.214523,3.746797
0.786691,-0.280001,2.879435
0.073585,0.013474,3.999883
0.984960,0.073632,2.060568
-0.755622,-0.284882,3.001679
-0.857579,-0.787756,2.076876
-0.428672,0.813404,2.718285
0.973087,-0.413152,2.077108
0.423691,0.298083,3.845709
-0.286830,0.710053,3.172182
-0.737610,-0.406995,3.022408
-0.807112,0.719880,2.362782
0.395347,-0.660791,3.291942
0.386009,-0.428336,3.788368
-0.163735,0.371254,3.922662
0.273790,-0.292096,3.949063
-0.167003,0.098105,3.996521
0.973767,-0.352191,2.089308
0.998878,0.693716,1.796046
0.713406,0.437243,3.087425
0.942061,0.438130,2.192422
-0.088468,0.790316,2.877315
0.591449,-0.832559,2.495586
0.005966,-0.475437,3.805557
0.566177,-0.488272,3.449478
-0.028866,0.996820,2.012738
-0.768361,-0.287353,2.951236
0.221299,0.186450,3.985624
0.948110,0.386507,2.185360
0.656781,0.150596,3.371012
-0.193806,0.624392,3.467991
-0.085453,-0.641032,3.421991
0.072126,0.711478,3.184038
-0.446229,-0.786011,2.814242
-0.041533,-0.384589,3.914354
0.676805,0.651764,2.877127
-0.269388,0.709940,3.176374
0.544588,0.227962,3.667512
-0.901887,-0.285470,2.397705
0.478017,0.652177,3.243797
0.130864,0.590407,3.565694
-0.070578,0.041349,3.999889
0.166377,0.224432,3.986830
0.406544,0.372386,3.822094
-0.593399,0.539803,3.308802
-0.489698,-0.836898,2.583875
0.999451,-0.175983,2.001236
-0.156629,-0.860521,2.582415
-0.107284,0.546690,3.671557
0.819881,-0.710963,2.342802
-0.308660,-0.277973,3.940704
-0.848443,0.106026,2.634493
0.595820,0.866199,2.368297
-0.983039,-0.805087,1.699251
-0.174428,-0.371559,3.921625
-0.180177,-0.687332,3.267336
0.142355,0.686465,3.272057
-0.143553,0.350316,3.939004
0.900589,-0.205139,2.410233
-0.149128,0.773112,2.946067
-0.787392,0.937271,1.855196
0.946249,0.521709,2.132422
0.781756,-0.532144,2.751629
-0.414295,0.051473,3.885505
-0.289253,0.950503,2.193905
-0.178480,0.348202,3.938112
-0.866856,0.355830,2.530535
-0.155256,-0.682535,3.285149
-0.318422,-0.332920,3.911732
-0.321903,-0.591156,3.530875
-0.374241,0.304998,3.890032
-0.961208,-0.610166,2.007790
-0.572073,-0.062690,3.612980
0.553339,0.958231,2.065207
0.530895,-0.901102,2.300493
-0.850037,0.265802,2.619363
0.003021,0.206887,3.992685
-0.681991,0.325759,3.258416
0.431745,-0.542968,3.566136
0.865144,0.981013,1.608750
0.148434,0.781414,2.912633
0.811335,0.011286,2.790741
-0.934828,0.345572,2.249758
0.126852,0.142657,3.997309
0.095617,0.668712,3.333195
-0.567315,0.470455,3.470503
0.455324,-0.427895,3.715729
0.444696,-0.253555,3.834209
0.997977,0.697446,1.794890
0.845225,-0.302003,2.633843
0.197736,0.601274,3.532843
0.427395,-0.233640,3.859711
-0.411454,0.824599,2.682743
0.524643,-0.216882,3.710659
0.443842,0.272205,3.830326
-0.463480,0.904760,2.330683
-0.321402,-0.148933,3.955842
-0.844432,-0.795161,2.096170
0.225110,0.659177,3.357478
-0.577979,0.696998,2.968231
-0.626585,-0.686770,2.905715
0.168770,0.511901,3.740144
-0.773658,0.682549,2.539203
-0.204475,-0.556566,3.643974
-0.896387,0.289618,2.420335
0.556642,-0.251134,3.636414
0.385412,-0.769111,2.915504
-0.772154,0.007195,2.950985
0.774514,0.709424,2.479636
0.237573,-0.226353,3.976892
-0.309451,0.843054,2.641447
0.653611,-0.753118,2.659207
-0.117388,-0.152514,3.997078
-0.799369,-0.509372,2.710710
-0.832875,-0.681991,2.356375
0.189238,0.273420,3.972702
-0.824616,0.669903,2.404160
0.953436,0.895957,1.618947
0.588510,-0.715931,2.892955
-0.710319,-0.137972,3.187411
0.333730,-0.215211,3.942636
0.351399,0.997683,1.994008
-0.383473,0.719328,3.102314
-0.632557,0.368253,3.394164
0.483274,0.690040,3.121899
-0.128537,-0.185089,3.994222
-0.334143,0.731838,3.078533
0.408440,-0.624279,3.390650
-0.699303,-0.052168,3.228013
-0.149223,-0.534816,3.695807
0.658548,0.973487,1.917386
0.154237,0.599123,3.541672
0.650811,0.584134,3.086837
-0.325048,-0.192933,3.950427
0.012319,0.739439,3.079393
-0.669268,0.341283,3.294357
-0.554395,-0.362635,3.597899
-0.474940,0.486052,3.614371
-0.508003,-0.318930,3.714210
0.167987,-0.200088,3.990426
0.381240,0.202840,3.910766
-0.753984,-0.792237,2.329489
0.398201,0.639909,3.353401
-0.171208,0.900915,2.410172
0.080302,0.121021,3.998976
-0.929888,0.516335,2.199292
0.246428,-0.830761,2.702677
0.141083,-0.825734,2.729823
-0.681817,-0.426537,3.202028
-0.722705,0.563500,2.912000
-0.392466,0.300915,3.876253
-0.175368,0.567370,3.621316
0.591537,-0.826373,2.517650
0.759995,-0.386783,2.949866
-0.317406,0.725832,3.106308
0.744185,-0.927789,1.953439
-0.055355,0.235670,3.987662
0.264735,0.689621,3.249164
0.387962,-0.646941,3.339388
0.065469,0.280476,3.975326
0.595962,0.064790,3.551881
-0.333373,0.658225,3.333149
-0.979961,0.487420,2.021564
0.550996,0.737936,2.880381
-0.933351,-0.613430,2.104720
-0.884199,0.749513,2.075971
-0.187300,-0.453645,3.832953
0.001847,0.040654,3.999989
-0.638906,0.490430,3.266696
0.637886,0.342477,3.391776
-0.118317,-0.605208,3.526234
-0.324836,0.976249,2.083920
-0.670058,0.393502,3.263821
0.880109,0.603750,2.308320
0.449506,0.442701,3.706324
-0.907075,0.162205,2.384261
-0.077870,0.643292,3.415045
0.091689,-0.150282,3.997678
-0.601160,0.015145,3.537927
0.656831,0.594079,3.051830
0.255921,0.120794,3.982070
-0.335535,-0.258678,3.932547
-0.499641,0.802547,2.707895
0.163569,0.351347,3.937185
0.356165,-0.727995,3.084118
0.781852,0.054720,2.911872
0.145957,-0.415041,3.883017
-0.544412,0.442035,3.552325
-0.405439,-0.876969,2.471429
0.209037,0.572218,3.606457
0.304369,0.340081,3.914054
-0.888451,-0.061114,2.464451
0.826848,-0.652576,2.426054
-0.712967,-0.629062,2.826888
0.565397,-0.767163,2.761344
-0.014842,0.189759,3.994820
0.006252,-0.395521,3.904449
0.837215,0.036712,2.682218
-0.649181,-0.873702,2.272316
-0.370937,0.238833,3.913182
-0.246828,0.515090,3.724030
-0.822115,0.722358,2.313368
0.120375,-0.827807,2.721466
0.001282,-0.422284,3.876722
-0.606600,0.703982,2.896437
0.125721,0.058211,3.998955
0.630518,0.115462,3.453556
-0.264193,0.195741,3.974801
0.597093,0.448051,3.426397
0.781831,0.334333,2.885727
0.081197,0.806191,2.812009
0.065935,-0.347456,3.942465
-0.694100,0.688315,2.746174
0.394720,0.291476,3.877875
-0.333844,-0.871577,2.516539
-0.930774,0.270924,2.277989
-0.014261,-0.744424,3.060207
-0.771671,-0.816077,2.224542
0.216608,0.614179,3.494998
-0.420915,0.396098,3.787862
-0.725756,-0.346433,3.096358
-0.047143,-0.679967,3.295498
-0.649960,0.785590,2.565192
0.115428,-0.909377,2.375224
-0.006314,0.697857,3.233179
0.903175,-0.796222,1.934867
0.848662,-0.053947,2.633770
0.648045,-0.272351,3.384466
0.302477,-0.767445,2.951464
-0.717398,0.754465,2.517491
0.544013,-0.510753,3.461289
-0.634015,-0.180370,3.440439
-0.373720,-0.030767,3.923462
0.152321,0.311650,3.960507
-0.025297,0.391430,3.908250
-0.719854,0.870064,2.172040
-0.211690,-0.893364,2.440556
-0.399340,-0.265515,3.881982
0.095036,0.116749,3.998931
-0.894610,0.921991,1.692665
0.140750,-0.596284,3.549840
0.749205,-0.177802,3.039362
-0.951452,0.498598,2.126189
-0.302203,-0.831070,2.692922
0.670734,-0.756552,2.614372
0.130726,0.488140,3.784045
0.610164,-0.746279,2.760942
-0.045841,-0.847465,2.638850
-0.314230,0.493207,3.742088
-0.069918,0.698227,3.231798
-0.614581,0.874880,2.314111
-0.112688,0.757884,3.007333
0.292723,0.221080,3.961451
0.868228,-0.216083,2.547082
-0.252121,-0.544247,3.663749
-0.176880,0.617879,3.488179
0.770758,0.926374,1.914452
-0.310512,0.660723,3.333678
0.961054,-0.447575,2.112809
0.803339,0.621061,2.555488
-0.943154,-0.517120,2.147315
-0.472102,-0.043380,3.810689
0.405290,0.764255,2.923682
-0.472946,-0.148022,3.807668
0.068935,-0.434637,3.862087
0.063107,-0.663338,3.351119
-0.685595,0.136174,3.275246
0.517518,-0.169213,3.729429
0.947992,0.832684,1.747952
0.633099,0.643948,3.001645
0.316092,-0.055754,3.960426
-0.801030,-0.405619,2.780128
-0.138635,-0.873854,2.526071
0.307219,0.986644,2.044419
-0.195915,-0.555403,3.647544
0.963554,0.340661,2.132809
0.643056,0.895535,2.204859
-0.029831,-0.996067,2.015761
-0.668684,-0.856318,2.301982
-0.520510,0.729579,2.948263
-0.485905,-0.539896,3.506589
0.104636,0.351986,3.939064
0.563440,-0.403140,3.548626
0.733796,0.745417,2.502066
0.337166,0.147631,3.947115
0.972608,0.684421,1.891896
0.796948,-0.414909,2.791308
0.485170,0.436077,3.664445
0.643919,0.933465,2.071270
-0.913590,0.982290,1.522271
0.246110,-0.579910,3.581779
0.794596,0.312518,2.840540
0.811203,0.934406,1.822026
0.796730,0.216144,2.846720
-0.722383,-0.144708,3.142794
0.313763,-0.251157,3.946054
0.630761,-0.246236,3.442434
-0.002560,-0.362145,3.932363
0.021265,-0.897970,2.423946
0.639232,0.172860,3.425064
-0.576959,-0.072204,3.600887
0.510945,-0.351458,3.692038
0.609548,-0.976402,1.954130
0.851127,0.880464,1.881697
0.546813,-0.304636,3.642934
0.369468,0.668985,3.281575
-0.916201,-0.509776,2.257126
0.353659,0.957171,2.156310
-0.823987,0.759993,2.228923
0.550209,-0.362198,3.607322
0.132140,-0.294834,3.968801
0.800171,-0.018884,2.836979
-0.619357,0.519218,3.279148
0.770782,0.171900,2.954571
0.907525,-0.890376,1.734002
-0.288173,0.756760,2.996557
-0.453054,-0.140828,3.836842
-0.385898,0.483677,3.714346
-0.865303,0.942029,1.703477
0.419877,-0.000425,3.879426
0.500223,-0.312793,3.730703
-0.549355,0.225176,3.657481
0.091424,-0.969052,2.125504
0.750571,-0.094660,3.036167
0.816195,-0.824284,2.099261
0.525610,0.520447,3.479197
0.452408,0.346941,3.786518
0.232117,0.893373,2.439188
-0.698468,-0.803668,2.416672
-0.017941,0.509806,3.746899
-0.420507,0.203119,3.872331
0.200481,0.231600,3.982110
-0.005717,-0.828173,2.720314
-0.095628,0.226063,3.989248
-0.031672,-0.123579,3.999063
-0.932618,0.438799,2.230172
0.704045,0.861964,2.225039
-0.747364,0.797162,2.331276
-0.596316,-0.071687,3.550909
0.887907,0.830966,1.906271
0.449536,0.966010,2.092431
-0.035725,-0.042428,3.999981
-0.670623,-0.327507,3.295526
-0.278471,-0.775518,2.924554
0.242781,-0.602295,3.524016
0.748518,-0.708194,2.555169
-0.755608,-0.445484,2.929626
-0.669317,-0.549632,3.096089
-0.811317,-0.764210,2.254348
0.842421,-0.957774,1.705661
0.428274,-0.595220,3.450771
0.966203,0.794662,1.761889
0.164342,0.492510,3.775124
-0.016623,0.103040,3.999549
-0.606072,0.585527,3.193696
-0.267110,-0.317374,3.939969
-0.497010,-0.525793,3.516645
-0.641160,0.805802,2.514768
-0.074889,0.463691,3.823140
0.987835,0.401191,2.022114
-0.678313,0.835586,2.354066
-0.742558,-0.456721,2.968362
0.214216,-0.536226,3.687370
0.262833,-0.060377,3.980949
-0.751759,-0.134359,3.030966
-0.004048,0.500411,3.763978
0.522292,0.348311,3.672649
-0.835532,0.077848,2.689258
0.838758,-0.701236,2.303174
-0.837132,0.593111,2.477001
0.763987,-0.059824,2.983538
0.534511,0.886359,2.354544
0.616801,-0.960812,2.003042
-0.939373,0.925451,1.592235
0.613001,0.589007,3.170671
0.635851,-0.633796,3.019267
-0.543038,0.441166,3.556061
0.097426,0.176060,3.995801
0.698726,0.409928,3.158075
0.273308,-0.857230,2.588033
0.046311,-0.753720,3.024037
-0.807510,0.672156,2.455017
0.622339,0.101362,3.477923
0.848118,-0.832495,2.002289
0.108797,0.676973,3.305316
0.325478,-0.382630,3.873503
0.675142,0.875694,2.227403
-0.928221,0.089793,2.295673
0.401188,0.658077,3.296384
-0.107776,0.034758,3.999455
0.690831,0.755087,2.575919
0.231700,0.713939,3.167853
-0.166809,-0.916577,2.343889
0.408027,0.299256,3.861982
0.722477,-0.292719,3.125493
0.019525,-0.660165,3.361522
0.103845,-0.247744,3.984526
-0.015830,0.611324,3.509804
-0.845573,-0.664575,2.344283
-0.271236,-0.252908,3.962343
-0.493203,0.848834,2.534343
-0.652075,-0.659414,2.919984
0.897977,0.320241,2.408569
-0.247143,0.402062,3.884013
-0.149909,0.673653,3.315522
0.534235,-0.627087,3.236000
-0.119795,-0.451654,3.839441
-0.094584,0.648875,3.397450
-0.174764,0.820336,2.751418
0.916465,-0.197742,2.343327
0.280001,0.825829,2.718756
-0.565264,-0.091655,3.629219
-0.344691,0.407892,3.839519
0.355345,-0.331739,3.890841
-0.681688,0.206093,3.284749
-0.391305,0.761312,2.942524
0.664038,0.073798,3.348784
-0.337340,0.469497,3.768117
0.937255,0.486531,2.188542
-0.116813,0.698313,3.231070
0.403352,0.713121,3.112640
-0.674965,0.201855,3.307943
-0.328298,-0.289107,3.926949
0.792160,0.085112,2.869789
-0.602489,0.787401,2.638238
-0.435453,0.694627,3.152663
0.351504,-0.052193,3.939826
0.032158,0.291381,3.971368
0.009728,-0.811518,2.789979
0.863204,0.536259,2.442145
0.868367,0.372157,2.519225
-0.287534,0.321894,3.930927
0.376764,0.871062,2.506499
-0.803266,-0.930962,1.845459
-0.683134,0.065065,3.284608
-0.908164,-0.216926,2.377489
0.251655,-0.109917,3.983442
-0.602972,-0.609029,3.150187
-0.180506,-0.463367,3.819849
0.271538,-0.994924,2.014821
0.466527,0.319699,3.781374
0.623963,0.953153,2.023318
0.742099,-0.922009,1.974380
0.232378,-0.813816,2.774786
0.600567,0.448696,3.416981
-0.071080,0.421521,3.877488
0.256649,0.646471,3.392706
0.623663,0.361762,3.423446
-0.749915,0.929728,1.938511
0.671096,-0.153163,3.323961
-0.611178,-0.165579,3.507902
-0.314805,-0.993233,2.017118
-0.170546,0.024655,3.996617
-0.837538,0.734234,2.243802
0.818446,-0.533238,2.615141
-0.387376,0.653258,3.320522
-0.437589,0.981342,2.036558
0.049016,0.006870,3.999977
0.348219,0.481489,3.743744
-0.274363,0.811799,2.777833
-0.781980,-0.361616,2.875582
0.121459,0.617402,3.491865
0.863868,-0.453194,2.501408
-0.362203,0.558384,3.589292
-0.188414,0.587568,3.569999
-0.115375,0.781384,2.913408
0.550745,0.769780,2.771750
-0.510917,0.041635,3.744817
-0.576945,-0.238086,3.590624
0.792023,-0.974820,1.741759
-0.913642,0.700657,2.064202
-0.471067,-0.265677,3.794262
0.240782,-0.091529,3.986321
0.249276,0.223862,3.974671
0.248530,0.383704,3.900569
0.180694,0.963341,2.147885
0.438648,0.959927,2.120765
0.401061,-0.134852,3.897862
0.642190,0.487902,3.260655
-0.876189,-0.297033,2.504446
-0.501530,0.615927,3.313488
-0.939511,0.446678,2.199091
0.141988,-0.669482,3.329740
-0.881322,-0.962119,1.625900
-0.704425,0.417925,3.132992
0.599619,0.975945,1.964185
-0.472877,-0.908564,2.310225
0.779913,0.013660,2.919739
-0.369164,0.065317,3.926993
-0.109812,0.783120,2.906440
-0.429109,0.997832,1.975052
0.856174,-0.491053,2.507078
0.937343,0.782019,1.863970
0.253277,-0.505179,3.740957
-0.154651,-0.256489,3.980496
-0.276042,0.876996,2.504138
0.370460,-0.315966,3.888018
0.288954,-0.871359,2.526121
-0.000007,-0.681668,3.289690
-0.909245,0.360350,2.352475
-0.486682,0.338761,3.740864
0.373887,0.254389,3.907282
0.904654,0.133700,2.395071
-0.629097,0.653380,2.987578
0.786131,0.682790,2.501139
0.510239,0.467870,3.585204
0.981784,0.009995,2.073502
0.188075,-0.664226,3.344746
0.656233,-0.816132,2.455339
0.426869,-0.522923,3.610183
0.644765,-0.493858,3.245936
0.636009,-0.667825,2.935707
0.502903,-0.487676,3.569752
-0.786823,-0.697460,2.469279
-0.653275,-0.549728,3.141059
-0.540339,0.283625,3.663958
-0.104444,-0.245241,3.985111
-0.314500,-0.283867,3.935937
-0.048690,-0.955885,2.179977
-0.666211,-0.142817,3.340552
0.660377,-0.939615,2.030815
0.168527,0.048411,3.996754
-0.130104,0.945025,2.224862
0.572693,0.582676,3.271081
0.731955,-0.512271,2.950065
0.414873,0.940984,2.205500
0.064774,0.352057,3.939413
0.610637,-0.277175,3.493633
0.650877,0.056381,3.391320
0.465859,0.872462,2.459253
-0.901433,-0.026898,2.409220
-0.354552,0.999722,1.985417
-0.426643,0.868390,2.497188
0.442161,0.619578,3.373864
0.067347,-0.554723,3.653934
0.028800,0.750190,3.037833
-0.079596,0.946684,2.218239
0.072606,-0.285015,3.973668
0.019097,-0.016372,3.999999
0.720009,0.323515,3.125719
-0.494111,-0.354449,3.719577
-0.245399,0.500613,3.750819
-0.117958,-0.756502,3.012693
-0.391137,0.400110,3.813034
-0.078001,0.599179,3.543180
0.087892,-0.904619,2.395594
0.660680,0.433634,3.262939
0.059382,0.116711,3.999208
0.154415,0.515332,3.734498
0.476907,0.871199,2.457316
0.860972,0.118550,2.581174
-0.970901,0.487420,2.056522
0.597447,0.663458,3.027634
0.938861,-0.098596,2.250900
-0.059659,0.703006,3.214755
-0.618317,0.498672,3.311245
0.975453,0.520926,2.021216
0.707828,0.487207,3.059587
0.071915,-0.450646,3.841467
0.237525,-0.668502,3.325302
-0.925784,-0.957177,1.554013
0.990564,0.874349,1.570335
-0.707124,-0.448630,3.099494
-0.723252,0.660902,2.731468
0.702560,-0.463693,3.101108
0.964382,0.255820,2.139905
-0.153998,-0.779284,2.921082
-0.150537,0.868035,2.550608
0.492378,0.006449,3.777950
-0.130496,0.123752,3.997903
-0.888109,-0.159776,2.464937
-0.512839,0.865863,2.452109
-0.249571,0.763466,2.977013
0.548665,0.340371,3.623048
-0.124954,-0.381562,3.916039
0.123564,0.165208,3.996092
0.587303,0.352359,3.526131
-0.776460,0.215330,2.929059
-0.614903,0.266541,3.484287
-0.985608,0.864094,1.599255
-0.505377,-0.144606,3.753510
-0.070388,-0.262442,3.981017
0.644051,0.048215,3.412779
-0.787026,0.482389,2.781993
-0.382489,0.728379,3.070142
0.309562,0.552626,3.628284
0.241595,-0.737166,3.079991
0.259787,-0.471885,3.794565
-0.845569,0.560404,2.484727
-0.638443,-0.456693,3.306752
0.433064,0.458584,3.705767
-0.673001,-0.080565,3.318986
0.959446,-0.001176,2.165219
-0.237717,0.579471,3.584403
-0.106347,0.556493,3.649526
0.029928,-0.312924,3.962007
-0.178406,-0.832107,2.701912
-0.977912,-0.696902,1.860109
